,sender,receiver,confirmed_round,amount,asset_id,transaction_id
0,YLDZYGY3DFEFAUFCYMVMCZH3BISINDJWEPAPGKO4DGGBV22RB3B2GU2F6Y,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,1223618,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,WFKKXCH3NBBMV74MYKRFYP25BOW7NDYHHRSNHV4PXCMXXPBBWHBSCKWTYI,18924680,50000000,31566704,PXXGFUFMG7B6MT4EOSLTOFFWPB2SJUZ2GG7P777AFDNRHIUQHXJA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,4VKYLPB2F3ZHGW64BR6FWX4LTSTAYUWD7AGPZOCUK52QA7KSKDBXFHCF2Y,18923780,25000000,31566704,WMKCJSZYGSJY353ZSQ4HZVXBZUVKI7LN56BYEO3QUGK6DTRZSKVA
0,Q4O3LZLY4MZTVUIGJ3TKFRQ6MY2FBDCIB6LN3QTPP7Q6Y2CNL4ETDO5RDA,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,700107608,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,2UXHGQMPWQEUASO7UBGWUDPDMYJ2XQJKKPJVYX7Y6KX6X3FLBMENDEXEVA,18923347,359919753,31566704,6GJEMOIAXBBPEKCD4H7SHVKMHLTZLTGHRJB3KA64BW2UWUPYTQ5Q
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,6BDPFHTJKDYTHVX4VXWG5EHCN3LDYVESJ3OOEJDAQEVED3Q7DZSSRKXBZQ,18923331,1372512342,31566704,2GN77PJYWLRR3JWOIDJOEF5RG4GQMX5O55IYFOLZFTDSXEFMBNAQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,2UXHGQMPWQEUASO7UBGWUDPDMYJ2XQJKKPJVYX7Y6KX6X3FLBMENDEXEVA,18923306,295333318,31566704,V6RH6LWHGIHHYJJ4VKYHBKPONUCVOR2XRHVBLGIRCRHOSUAWCYFA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,6BDPFHTJKDYTHVX4VXWG5EHCN3LDYVESJ3OOEJDAQEVED3Q7DZSSRKXBZQ,18923247,746282521,31566704,Y3YBUB53PLETWIEAB5RT43COWKAPNBIF56IKORAZ4BZXXRTP5H5Q
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,57L4LXUP3ZNWGWXNNJMX7KUK6DBPL55QJILHXGGQ2MCOJEE7HOM4BYVUUI,18923242,1000000000,31566704,JFE47KCAW2KQ75UVRULOE675MFBULZAJNMXK4C56RCB43I4J3UCA
0,AFDBRRVW2YUCPLEZUU7DTQITNJYFQ2ADM5C72L5JJJJTMIA6S3OXOLNOSY,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,295417284,31566704,0
0,AFDBRRVW2YUCPLEZUU7DTQITNJYFQ2ADM5C72L5JJJJTMIA6S3OXOLNOSY,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,132990907,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,6BDPFHTJKDYTHVX4VXWG5EHCN3LDYVESJ3OOEJDAQEVED3Q7DZSSRKXBZQ,18922828,200000023,31566704,L6BP4EVDKO7KME66H2E2NVVFDYUZ56337DHXDDG3RZHGGMF3QALA
0,57L4LXUP3ZNWGWXNNJMX7KUK6DBPL55QJILHXGGQ2MCOJEE7HOM4BYVUUI,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,17087,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,57L4LXUP3ZNWGWXNNJMX7KUK6DBPL55QJILHXGGQ2MCOJEE7HOM4BYVUUI,18922793,16,31566704,NIAI7UPASI4NMSYXKYFQDO2RFNTZVG5IU64FVKXIDP6VBLAZI5ZA
0,57L4LXUP3ZNWGWXNNJMX7KUK6DBPL55QJILHXGGQ2MCOJEE7HOM4BYVUUI,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,3000000000,31566704,0
0,AFDBRRVW2YUCPLEZUU7DTQITNJYFQ2ADM5C72L5JJJJTMIA6S3OXOLNOSY,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,170580017,31566704,0
0,AFDBRRVW2YUCPLEZUU7DTQITNJYFQ2ADM5C72L5JJJJTMIA6S3OXOLNOSY,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,414161936,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,UTTMB53LGCMDJZYQUAVOOWRNAN2APUYYHRAYMH2HL2G6Z2WPVI5647QKCM,18922625,300000000,31566704,6ZII6LWLIXWXUB7OXXAZ7347YNR2SN2MNO4JZLIEH4WR3Z6OMJPA
0,DMNK6NA6VGKATKIVB4GY2MXQYLEXDB7BSCF3YSQYTIYA5Q4CWYICCQFVJA,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,1950125,31566704,0
0,6BDPFHTJKDYTHVX4VXWG5EHCN3LDYVESJ3OOEJDAQEVED3Q7DZSSRKXBZQ,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,26225257,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,6BDPFHTJKDYTHVX4VXWG5EHCN3LDYVESJ3OOEJDAQEVED3Q7DZSSRKXBZQ,18922449,500000042,31566704,6YZIPW4AJ64THDREUPB4HYK4HMT24TN3PACTA7TGMSLPPEPDZG6A
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,AFDBRRVW2YUCPLEZUU7DTQITNJYFQ2ADM5C72L5JJJJTMIA6S3OXOLNOSY,18922424,5000000000,31566704,WGO2RI7Q6F52A4CXLB6DLCPQKGXICYCHJORQT6YAMSNPGMND7HRQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,6BDPFHTJKDYTHVX4VXWG5EHCN3LDYVESJ3OOEJDAQEVED3Q7DZSSRKXBZQ,18922372,194000095,31566704,BYMGSWFRX3QW5R2B4XL6WPJ2O3YGENL35CUPPLIIQASXNJEQVMFA
0,SECO4R3WPZM4VQ3QMI7A3ZVW7V3XZEUJFI2OI5LR27VSIRMHD6YJM6ILWY,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,100147237,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,SECO4R3WPZM4VQ3QMI7A3ZVW7V3XZEUJFI2OI5LR27VSIRMHD6YJM6ILWY,18922230,100038,31566704,2XFT5NZF4UCMKMQINHG24ZYI3ELJRLQTG4YTYFZ2ECT5MANCYKPA
0,6BDPFHTJKDYTHVX4VXWG5EHCN3LDYVESJ3OOEJDAQEVED3Q7DZSSRKXBZQ,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,2017906777,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,RVWN2GHDML74VRKH24VNGILKOUKCDWTVL6TYQAAGV5Q7B5BP6TKN7LK6PA,18922087,887093,31566704,SOPEGMDW3ZKAHJNOXMDX2HZ4PQUOGWWQ6FT7TEQPQZ4YK4HQKN3A
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,RVWN2GHDML74VRKH24VNGILKOUKCDWTVL6TYQAAGV5Q7B5BP6TKN7LK6PA,18921994,723480,31566704,CDVE6KJ27Y636UET44V4PLGTMDWNCUP53GPAUT3JAMGG47IOFICA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,57L4LXUP3ZNWGWXNNJMX7KUK6DBPL55QJILHXGGQ2MCOJEE7HOM4BYVUUI,18921987,3000000000,31566704,XYJPH5DVXBUBH4LP4VDWUDBBZWIO5PTAIPDRLDQFQZVUWVNFRF2Q
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,3KSYM4QJF6I2XWJ7PMX7VS6PNMWNVKJAZFOXSECR3A45BTC7O45RJLWJEE,18921812,439594031,31566704,DBD24T5ZWDSTL7LAGGRZC2MPCEKVUXW5ZGJYVBYLRB6CKBDYRJUA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,3KSYM4QJF6I2XWJ7PMX7VS6PNMWNVKJAZFOXSECR3A45BTC7O45RJLWJEE,18921765,439190368,31566704,JZ6QLQVR4R266J4SOFN4SU6AUAXZNOZUQNAIQFZSL7ZI5YE6WZLA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,3KSYM4QJF6I2XWJ7PMX7VS6PNMWNVKJAZFOXSECR3A45BTC7O45RJLWJEE,18921733,441807897,31566704,PXLIA6GNDZ7M76CTSRZLOUUQ65DUA25TIHPUFVH3YXS7IFIOAZDA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,RVWN2GHDML74VRKH24VNGILKOUKCDWTVL6TYQAAGV5Q7B5BP6TKN7LK6PA,18921691,3238442,31566704,G67ICTNXSCZ27PVFCI4NUTM2LGIYOEZB5SBSFYBLKS7CVDDMR7VA
0,M6G6RJD32LVEDZBYBCGNX4ETY5J2NQ77VJEQS3VHKKTZPP2NWZUOJFTAKI,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,40052436,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,M6G6RJD32LVEDZBYBCGNX4ETY5J2NQ77VJEQS3VHKKTZPP2NWZUOJFTAKI,18921503,40010,31566704,RAFIMZUMZQOZ5LLDFDYP5JNYWDCRDRFTWLAZFQA5NB3ZRD7VD4JQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,DMNK6NA6VGKATKIVB4GY2MXQYLEXDB7BSCF3YSQYTIYA5Q4CWYICCQFVJA,18921343,65000000,31566704,CMZX6Q3DBXBXBGH26QSZLNYMJA3XRUU7LN6QQBXMV752J7NPNBMA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,BSKECEOAHKO4QLMTEUUHKLZTPO5QKZCGAMYLVRMR4B2QXJPUNQYRIHR6UY,18921148,15690685,31566704,YDSI6V444YGITV6XI6OQX7LS6Z2PDQ2AXIO2KJD7QCSILPUYYZSQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,RVWN2GHDML74VRKH24VNGILKOUKCDWTVL6TYQAAGV5Q7B5BP6TKN7LK6PA,18921026,207354,31566704,SYCGZAXU6VDOBWJ76Q5UBEH72PKIJ2P2J4NCQV4OOZH66UJRC2AA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,RVWN2GHDML74VRKH24VNGILKOUKCDWTVL6TYQAAGV5Q7B5BP6TKN7LK6PA,18921018,1321816,31566704,D64HNIKWSZC3MUKCCRCS6FH4UDNHDC5SWPWSBARBHQ6N5K3WKH4A
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,VICN5UHF33RPE4U375LNNYGHOD5MUDVBEAFHPJWW7IZ5ZBAX222BWBI7BE,18920935,1100000000,31566704,LHQXYETCA5ZTT55RAXUMN4JD7HAOBFC6NI2BMZEWASACLVCMFQXQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,OK64XYQGASLFHEJIVPWLZIE4MPTZHVJ5PBWWPUCQLKGVO4YTWIWD5M2RCM,18920727,1500000000,31566704,SJJ5DB3GDCFAMK2SZ6S5FG5KWSXZFT6MQGLY5WILH4RPNRJWAHYA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,RVWN2GHDML74VRKH24VNGILKOUKCDWTVL6TYQAAGV5Q7B5BP6TKN7LK6PA,18920724,1733216,31566704,LPD6VIUFSW3XBXTHYVTVAIAGWBAXA622OK2COUJCTUFSYN6IRM4Q
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,2NWU2V32EDAMC4AHRXM7VKKN4QTNDXFZG7GQDAF6WM2ZPR4WNZIDSSU53U,18920581,400000000,31566704,ERZZPKCXAVO75NWQEODVCN62443GGVVBCR42R7MC3BL7QTLL46DQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,6M5WIGRPDPAA6TEZAPCVRQINVSI5NDUR24WAOGFK4XRUZ6EEQLENHNZ5OA,18920043,10000743,31566704,LCDQH2EPTUM675HSWNQCPBXH7XQRWLVFQ7KUIOMMKH2RDCFD4INA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,PYF6SJCN5POPEJXYWK2YU4YYMHTYA7J3MPIVCT7YTHEHRAFYD73MM35MVM,18919838,500000000,31566704,IBNCQ5NFBWZHVSTPBHERLT76JOJJI5OUCRJEB7XSYKN5RZR4NXLA
0,VTRNVPZSX3YKDXNHRSEFN2RUL32ALLI6PLQ4TMGOOXWRQSQSOD6OSMG5VU,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,48071047,31566704,0
0,VTRNVPZSX3YKDXNHRSEFN2RUL32ALLI6PLQ4TMGOOXWRQSQSOD6OSMG5VU,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,96308408,31566704,0
0,KHCLNGBNWXWVMFQHG62MKGUQAJ6WQJXKV344TBS34G3AEYVJYYQHNNWZ6M,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,27462421,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,KHCLNGBNWXWVMFQHG62MKGUQAJ6WQJXKV344TBS34G3AEYVJYYQHNNWZ6M,18919301,27432,31566704,HDJU66UATK6OPHS7Q3X4XKVADEHAMIQSRKPCCJ2CUZNEMWGFADYA
0,H76JXSAJL7N7VODW6MQH5QJD3VR6MKTTSTWS4HBJR4MTB4SJ67DEHFWQEY,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,968843126,31566704,0
0,J3NFTUG4FSDUEBMLBGMZIEQDVF23QNZPSNUXCEMGYNU3LGOCQMNUBRZITA,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,80000000,31566704,0
0,NALQDRGYWG76U7P2T47IPSEHM7QRLCDFUICMYPUYSTZNLU5UD6YCD6CEOI,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,300000000,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,NALQDRGYWG76U7P2T47IPSEHM7QRLCDFUICMYPUYSTZNLU5UD6YCD6CEOI,18919070,300000000,31566704,BNFQXXNJ5CHITG62SYFYC2OQGFGCS3NONW7WKCHAY2XT3C56ISGQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,J2W2D65I2PPOAFW4OKTK434UOMQTEXSIHQWY34DFXZVYTFVN3MYB7M23EA,18919051,1000000000,31566704,B2LM2WVCG2O7F5BCLAKJ4TXPJC7J26FSQROLFQOYGWHVHSK3ULGA
0,F566BD74VKC5HK5QHIFHELP5Z6ILA4VHGDHDZXANIESYBM3I4KUZ2MMDS4,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,49588100,31566704,0
0,J2W2D65I2PPOAFW4OKTK434UOMQTEXSIHQWY34DFXZVYTFVN3MYB7M23EA,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,74525707,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,2O7NN7KCQ7UXYVUAOY3DQPUKHWYIRUEG5DYV3QQ4BGX55OIHBTPZUWUNAA,18918803,1550000469,31566704,72MGZMMDX3ZK7MXORTAKYNQSS2MRQHUFAS3YXHMOYUTSVQFVR76Q
0,H76JXSAJL7N7VODW6MQH5QJD3VR6MKTTSTWS4HBJR4MTB4SJ67DEHFWQEY,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,968321170,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,2O7NN7KCQ7UXYVUAOY3DQPUKHWYIRUEG5DYV3QQ4BGX55OIHBTPZUWUNAA,18918730,1750000235,31566704,4JSYLRWJN6VWFNZWTSLAPHJ4S34G2DQLY25EJZXMFEK6GEQ3B3BA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,ZUGS5O44BLBXGOL34FH2N7D5F2DSPRKRAE2BHRDDAK3IHDW5HDDX66FH7U,18918719,60000000,31566704,CTDVDIPGHH2JHOXSR4O2EQX42Y3AXRVUQIC47CCCWAOZCJVZS6FA
0,723HTRDWAABXBUSUQP2N7OHVDBOPFEAIHIAUD57GJFTRSZ37M3OXYQAJEI,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,3635976431,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,2O7NN7KCQ7UXYVUAOY3DQPUKHWYIRUEG5DYV3QQ4BGX55OIHBTPZUWUNAA,18918680,1000000158,31566704,OFHBVNGKL6NN5FTP2ISDDK3RVLISGXOQ5Q3X2AB2OXS3DUEI2CMQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,2O7NN7KCQ7UXYVUAOY3DQPUKHWYIRUEG5DYV3QQ4BGX55OIHBTPZUWUNAA,18918634,500000058,31566704,VMCPHCMD76Z4SUDUTFDDM3IGMW5GQXTTYXVNCXPMG246JQGFF4YA
0,NZBUKNK3XAHAOKHCQYMGRVRRLZP3XU27CHM2ICIWB3ULLVVKO6U7D42724,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,422063266,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,NZBUKNK3XAHAOKHCQYMGRVRRLZP3XU27CHM2ICIWB3ULLVVKO6U7D42724,18918600,421628,31566704,64GXXPAXFRIGICPTG7J4ZCNDYB4DILRHDC3HTRSZAPDWGZQM3TAA
0,PIFQZTXED5YVLDLVA2FYGEAONJZNR2M6BOHND4JW3JKOPAWEPXS7JYHSHE,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,190756951,31566704,0
0,VTRNVPZSX3YKDXNHRSEFN2RUL32ALLI6PLQ4TMGOOXWRQSQSOD6OSMG5VU,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,72329936,31566704,0
0,AXFIXJZQGMB72MEVB3VFDV6Y5E6KK5XMIITLYWU35LGKHJIVV5DYKBHFKM,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,962349,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,C22RWPWYHYRKPPLJSC2LYW7TRBODGKXLAS6OJ6D5Y3CGQCAW4CW3UDCGJY,18918030,1020812071,31566704,NKXYGMR6V5D3WGEN3HZKX645662WKBWYQNJWUJSRAN3XWKILQW5Q
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,EFP2U677F5JZMXN46BUPTZXSHSFA5NNPS3QJA2JXHC3QGO6YOGQ4YXVPPA,18917972,1000000000,31566704,KK2D5LV2HFN3C7Z7OGBVRZHDLXKO4IRRDX5F4WJ6DU7RGA2EQECA
0,VTRNVPZSX3YKDXNHRSEFN2RUL32ALLI6PLQ4TMGOOXWRQSQSOD6OSMG5VU,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,72722516,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,ELUVEHH4E4XMUJASYBKF6V7JM4UIUJESFOZ7O2P6S7NM7GDWXUSJDPCHWA,18917861,80000113,31566704,3GS4LEWHUUKYN2CU7O37LP6JBC6IOQT325UYKHM2FQEFTMRQJUKA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,NALQDRGYWG76U7P2T47IPSEHM7QRLCDFUICMYPUYSTZNLU5UD6YCD6CEOI,18917452,300000000,31566704,XGYCORQLLGE7MANTZYXTLLLMZ62LHHLIMHKH4YDOVVCLCLWI5J6A
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,BSSMHSTPJV72PUF3RVK3VCKM4ICQBNXLEU4J7HOXHWDM7RL62CESRM2ODM,18917135,55918393,31566704,XSGPDEEGGJMVEMOXANUFG3Q24XNBADAAQE5FC5KNKCYAJKEEQHVA
0,YLDZYGY3DFEFAUFCYMVMCZH3BISINDJWEPAPGKO4DGGBV22RB3B2GU2F6Y,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,1330356,31566704,0
0,XQOWNC4YWXPP2GILAXJ3EDCWGRONYBZJUPFQTPRDVE52NHWFBBP6X6LIPU,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,30816158,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,RK64U47IQJAYI7PNOWKFGYHL4FP4HKXTKTJGZ7NU3JETFJIULAJ7Y5LYQQ,18916553,100000070,31566704,46NND6UMJSRKZDOB7BECBIVA64ICKG2L6OH3465CCQYE6D3OI5DQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,3PDLHJT6I52HXI22YTCLFLHXH5AXVTQVPP26SYIFFDZUKATY5AQZUWJN64,18916351,97100000,31566704,W7MXKUPGXXI5AJTVHSNB6QNUV5CCZC6E6EZKWCFTVX7ZDTZSRQMA
0,FLFMBDYMKRYZSB3IJFTPPT2V4YLYGN3UATGHK3CPPE4KFM5DWLG5ZYNJXY,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,28682964,31566704,0
0,FLFMBDYMKRYZSB3IJFTPPT2V4YLYGN3UATGHK3CPPE4KFM5DWLG5ZYNJXY,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,48541253,31566704,0
0,HOX735J6ASME5L44EFHET2ENKOI3UBADBMQP6M5R35ISNQMCUKGLZUP7BU,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,8521283,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,AMYOZFXTBIT4JD5DLZZB6FCWAHFAPRVDFBHJ3DLK6Z5C5VGSYIEEDCRSKY,18916025,60000000,31566704,YBUMNEIJ5W75EWJDZQKBCOYJAJULC5EVATDXDSRWNQFNP536GQUQ
0,5LQU4AKGCZ3SCA7U5CHP7X5WT3VT2TI344MXX4WVB6YA4C5LLPHQMLHILQ,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,341590419,31566704,0
0,5LQU4AKGCZ3SCA7U5CHP7X5WT3VT2TI344MXX4WVB6YA4C5LLPHQMLHILQ,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,629143391,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,5LQU4AKGCZ3SCA7U5CHP7X5WT3VT2TI344MXX4WVB6YA4C5LLPHQMLHILQ,18915933,628500,31566704,7ZH3NER2IHMWLBIWA3ZWB23SPQGS2K3J3OLM4F3LKI3TSNCF53BQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,KFURUWEV3RMGM5GSR6KHRXXK35QMAAQT22JFZ6TP5Y5B5B4YK4GAOAY3HE,18915933,201597052,31566704,WCEFWFLU2Q5MRYUZVO2ONC33H7XUS5MQGFYNIJO53L4QYKMCEKSQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,QCD2ZO6KHUXFGADQWUK3YU4GYCOO4BGIQBRPIBIGFQFKFWUBD264LQUSS4,18915874,150000000,31566704,S4HCIKFLS24ZBDKZ4NXXC3FWIKMKOIKZFVB6ZBS6QPT6B42IBQIA
0,GN3A3ROJOAVJGMEGF2NNCE3ONOXUPR6FKJLRSH4PAGWYE4PS663S2OMCOE,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,7443766,31566704,0
